2019-10-24,64,PRSC
2019-2-25,4,SMBC
2018-12-27,5,ECOC
2018-12-20,40,SEMC
2018-12-24,5,SAFC
2018-8-29,2,ONTBF
2018-7-26,20,STBC
2018-6-15,5,SIBC
2018-2-12,5,TTLC
2018-1-31,4,FTSC
2017-12-27,10,SDCC
2017-12-20,10,SIVC
2017-12-22,50,BOAM
2017-12-14,5,CBIBF
2017-11-13,100,CFAC
2017-12-4,4,SCRC
2017-11-3,2,PALC
2017-11-2,10,TTLC
2017-10-30,10,BOAS
2017-10-31,10,BOAB
2017-10-27,10,BOAN
2017-10-26,10,BOAC
2017-10-24,10,BOABF
2017-10-25,100,STAC
2017-10-19,20,CIEC
2017-10-6,10,BICC
2017-8-25,10,SGBC
2017-8-10,5,UNXC
2017-8-18,10,SOGC
2017-7-28,50,SDSC
2017-8-10,25,NEIC
2017-8-16,40,CABC
2017-7-27,20,BNBC
2017-7-21,5,SPHC
2016-9-30,20,ABJC
